Freq.	V(out)
3.47205735147588e-001	6.16908780429642e+000,1.23073272202544e+001
3.47358106748467e-001	6.17521733483990e+000,1.23083501796636e+001
3.47510545217783e-001	6.18134730914507e+000,1.23093696601553e+001
3.47663050584881e-001	6.18747772378663e+000,1.23103856617925e+001
3.47815622879119e-001	6.19360857533984e+000,1.23113981846422e+001
3.47968262129868e-001	6.19973986038045e+000,1.23124072287756e+001
3.48120968366513e-001	6.20587157548532e+000,1.23134127942676e+001
3.48273741618450e-001	6.21200371723175e+000,1.23144148811976e+001
3.48426581915088e-001	6.21813628219783e+000,1.23154134896487e+001
3.48579489285851e-001	6.22426926696228e+000,1.23164086197083e+001
3.48732463760174e-001	6.23040266810483e+000,1.23174002714674e+001
3.48885505367505e-001	6.23653648220570e+000,1.23183884450217e+001
3.49038614137307e-001	6.24267070584589e+000,1.23193731404703e+001
3.49191790099052e-001	6.24880533560734e+000,1.23203543579167e+001
3.49345033282229e-001	6.25494036807244e+000,1.23213320974684e+001
3.49498343716337e-001	6.26107579982470e+000,1.23223063592367e+001
3.49651721430890e-001	6.26721162744802e+000,1.23232771433373e+001
3.49805166455414e-001	6.27334784752734e+000,1.23242444498897e+001
3.49958678819447e-001	6.27948445664841e+000,1.23252082790173e+001
3.50112258552543e-001	6.28562145139753e+000,1.23261686308477e+001
3.50265905684266e-001	6.29175882836201e+000,1.23271255055126e+001
3.50419620244193e-001	6.29789658412981e+000,1.23280789031475e+001
3.50573402261916e-001	6.30403471528975e+000,1.23290288238921e+001
3.50727251767039e-001	6.31017321843152e+000,1.23299752678900e+001
3.50881168789178e-001	6.31631209014555e+000,1.23309182352888e+001
3.51035153357964e-001	6.32245132702300e+000,1.23318577262403e+001
3.51189205503040e-001	6.32859092565621e+000,1.23327937408999e+001
3.51343325254061e-001	6.33473088263784e+000,1.23337262794275e+001
3.51497512640696e-001	6.34087119456180e+000,1.23346553419866e+001
3.51651767692627e-001	6.34701185802263e+000,1.23355809287450e+001
3.51806090439550e-001	6.35315286961584e+000,1.23365030398743e+001
3.51960480911172e-001	6.35929422593764e+000,1.23374216755502e+001
3.52114939137214e-001	6.36543592358537e+000,1.23383368359522e+001
3.52269465147411e-001	6.37157795915693e+000,1.23392485212641e+001
3.52424058971509e-001	6.37772032925118e+000,1.23401567316735e+001
3.52578720639269e-001	6.38386303046795e+000,1.23410614673720e+001
3.52733450180464e-001	6.39000605940796e+000,1.23419627285552e+001
3.52888247624881e-001	6.39614941267270e+000,1.23428605154227e+001
3.53043113002318e-001	6.40229308686447e+000,1.23437548281781e+001
3.53198046342588e-001	6.40843707858684e+000,1.23446456670288e+001
3.53353047675518e-001	6.41458138444382e+000,1.23455330321864e+001
3.53508117030944e-001	6.42072600104077e+000,1.23464169238665e+001
3.53663254438720e-001	6.42687092498360e+000,1.23472973422884e+001
3.53818459928710e-001	6.43301615287944e+000,1.23481742876755e+001
3.53973733530792e-001	6.43916168133601e+000,1.23490477602554e+001
3.54129075274857e-001	6.44530750696225e+000,1.23499177602593e+001
3.54284485190810e-001	6.45145362636781e+000,1.23507842879225e+001
3.54439963308567e-001	6.45760003616371e+000,1.23516473434844e+001
3.54595509658058e-001	6.46374673296126e+000,1.23525069271881e+001
3.54751124269229e-001	6.46989371337324e+000,1.23533630392808e+001
3.54906807172034e-001	6.47604097401321e+000,1.23542156800138e+001
3.55062558396445e-001	6.48218851149578e+000,1.23550648496420e+001
3.55218377972444e-001	6.48833632243634e+000,1.23559105484245e+001
3.55374265930027e-001	6.49448440345129e+000,1.23567527766244e+001
3.55530222299204e-001	6.50063275115843e+000,1.23575915345084e+001
3.55686247109997e-001	6.50678136217584e+000,1.23584268223475e+001
3.55842340392442e-001	6.51293023312322e+000,1.23592586404165e+001
3.55998502176587e-001	6.51907936062083e+000,1.23600869889940e+001
3.56154732492495e-001	6.52522874129008e+000,1.23609118683629e+001
3.56311031370241e-001	6.53137837175370e+000,1.23617332788096e+001
3.56467398839913e-001	6.53752824863484e+000,1.23625512206247e+001
3.56623834931614e-001	6.54367836855816e+000,1.23633656941026e+001
3.56780339675457e-001	6.54982872814900e+000,1.23641766995417e+001
3.56936913101571e-001	6.55597932403402e+000,1.23649842372443e+001
3.57093555240097e-001	6.56213015284076e+000,1.23657883075166e+001
3.57250266121190e-001	6.56828121119782e+000,1.23665889106687e+001
3.57407045775018e-001	6.57443249573482e+000,1.23673860470147e+001
3.57563894231761e-001	6.58058400308247e+000,1.23681797168725e+001
3.57720811521613e-001	6.58673572987247e+000,1.23689699205640e+001
3.57877797674783e-001	6.59288767273777e+000,1.23697566584148e+001
3.58034852721491e-001	6.59903982831205e+000,1.23705399307547e+001
3.58191976691970e-001	6.60519219323059e+000,1.23713197379173e+001
3.58349169616469e-001	6.61134476412904e+000,1.23720960802399e+001
3.58506431525248e-001	6.61749753764481e+000,1.23728689580640e+001
3.58663762448580e-001	6.62365051041590e+000,1.23736383717348e+001
3.58821162416752e-001	6.62980367908174e+000,1.23744043216013e+001
3.58978631460066e-001	6.63595704028267e+000,1.23751668080167e+001
3.59136169608835e-001	6.64211059066031e+000,1.23759258313378e+001
3.59293776893385e-001	6.64826432685699e+000,1.23766813919255e+001
3.59451453344057e-001	6.65441824551670e+000,1.23774334901443e+001
3.59609198991205e-001	6.66057234328412e+000,1.23781821263628e+001
3.59767013865196e-001	6.66672661680537e+000,1.23789273009535e+001
3.59924897996409e-001	6.67288106272741e+000,1.23796690142926e+001
3.60082851415239e-001	6.67903567769844e+000,1.23804072667603e+001
3.60240874152092e-001	6.68519045836807e+000,1.23811420587406e+001
3.60398966237390e-001	6.69134540138662e+000,1.23818733906213e+001
3.60557127701564e-001	6.69750050340570e+000,1.23826012627943e+001
3.60715358575063e-001	6.70365576107841e+000,1.23833256756550e+001
3.60873658888347e-001	6.70981117105846e+000,1.23840466296031e+001
3.61032028671889e-001	6.71596673000128e+000,1.23847641250417e+001
3.61190467956177e-001	6.72212243456297e+000,1.23854781623781e+001
3.61348976771710e-001	6.72827828140117e+000,1.23861887420232e+001
3.61507555149004e-001	6.73443426717449e+000,1.23868958643919e+001
3.61666203118584e-001	6.74059038854300e+000,1.23875995299028e+001
3.61824920710993e-001	6.74674664216747e+000,1.23882997389786e+001
3.61983707956783e-001	6.75290302471042e+000,1.23889964920456e+001
3.62142564886523e-001	6.75905953283520e+000,1.23896897895339e+001
3.62301491530792e-001	6.76521616320662e+000,1.23903796318776e+001
3.62460487920187e-001	6.77137291249040e+000,1.23910660195146e+001
3.62619554085313e-001	6.77752977735383e+000,1.23917489528865e+001
3.62778690056793e-001	6.78368675446519e+000,1.23924284324389e+001
3.62937895865260e-001	6.78984384049411e+000,1.23931044586210e+001
3.63097171541364e-001	6.79600103211128e+000,1.23937770318860e+001
3.63256517115765e-001	6.80215832598879e+000,1.23944461526909e+001
3.63415932619138e-001	6.80831571880004e+000,1.23951118214963e+001
3.63575418082172e-001	6.81447320721945e+000,1.23957740387670e+001
3.63734973535569e-001	6.82063078792297e+000,1.23964328049712e+001
3.63894599010044e-001	6.82678845758746e+000,1.23970881205811e+001
3.64054294536326e-001	6.83294621289140e+000,1.23977399860728e+001
3.64214060145156e-001	6.83910405051437e+000,1.23983884019259e+001
3.64373895867292e-001	6.84526196713719e+000,1.23990333686241e+001
3.64533801733502e-001	6.85141995944192e+000,1.23996748866548e+001
3.64693777774569e-001	6.85757802411239e+000,1.24003129565089e+001
3.64853824021289e-001	6.86373615783290e+000,1.24009475786816e+001
3.65013940504473e-001	6.86989435728968e+000,1.24015787536715e+001
3.65174127254943e-001	6.87605261917012e+000,1.24022064819811e+001
3.65334384303536e-001	6.88221094016272e+000,1.24028307641167e+001
3.65494711681103e-001	6.88836931695747e+000,1.24034516005883e+001
3.65655109418508e-001	6.89452774624575e+000,1.24040689919097e+001
3.65815577546628e-001	6.90068622471998e+000,1.24046829385985e+001
3.65976116096355e-001	6.90684474907424e+000,1.24052934411761e+001
3.66136725098592e-001	6.91300331600359e+000,1.24059005001676e+001
3.66297404584258e-001	6.91916192220481e+000,1.24065041161018e+001
3.66458154584285e-001	6.92532056437565e+000,1.24071042895114e+001
3.66618975129618e-001	6.93147923921555e+000,1.24077010209327e+001
3.66779866251216e-001	6.93763794342499e+000,1.24082943109058e+001
3.66940827980052e-001	6.94379667370605e+000,1.24088841599747e+001
3.67101860347111e-001	6.94995542676204e+000,1.24094705686870e+001
3.67262963383392e-001	6.95611419929767e+000,1.24100535375940e+001
3.67424137119911e-001	6.96227298801904e+000,1.24106330672507e+001
3.67585381587692e-001	6.96843178963372e+000,1.24112091582161e+001
3.67746696817778e-001	6.97459060085028e+000,1.24117818110527e+001
3.67908082841221e-001	6.98074941837917e+000,1.24123510263268e+001
3.68069539689089e-001	6.98690823893186e+000,1.24129168046084e+001
3.68231067392465e-001	6.99306705922159e+000,1.24134791464712e+001
3.68392665982443e-001	6.99922587596249e+000,1.24140380524928e+001
3.68554335490131e-001	7.00538468587067e+000,1.24145935232542e+001
3.68716075946652e-001	7.01154348566328e+000,1.24151455593403e+001
3.68877887383142e-001	7.01770227205887e+000,1.24156941613399e+001
3.69039769830751e-001	7.02386104177764e+000,1.24162393298451e+001
3.69201723320641e-001	7.03001979154096e+000,1.24167810654520e+001
3.69363747883991e-001	7.03617851807194e+000,1.24173193687603e+001
3.69525843551989e-001	7.04233721809483e+000,1.24178542403734e+001
3.69688010355842e-001	7.04849588833547e+000,1.24183856808984e+001
3.69850248326767e-001	7.05465452552116e+000,1.24189136909461e+001
3.70012557495995e-001	7.06081312638049e+000,1.24194382711311e+001
3.70174937894772e-001	7.06697168764369e+000,1.24199594220714e+001
3.70337389554358e-001	7.07313020604246e+000,1.24204771443889e+001
3.70499912506024e-001	7.07928867830977e+000,1.24209914387092e+001
3.70662506781059e-001	7.08544710118039e+000,1.24215023056615e+001
3.70825172410761e-001	7.09160547139010e+000,1.24220097458786e+001
3.70987909426446e-001	7.09776378567652e+000,1.24225137599971e+001
3.71150717859440e-001	7.10392204077865e+000,1.24230143486573e+001
3.71313597741086e-001	7.11008023343708e+000,1.24235115125030e+001
3.71476549102739e-001	7.11623836039368e+000,1.24240052521817e+001
3.71639571975768e-001	7.12239641839194e+000,1.24244955683446e+001
3.71802666391555e-001	7.12855440417689e+000,1.24249824616467e+001
3.71965832381498e-001	7.13471231449499e+000,1.24254659327464e+001
3.72129069977007e-001	7.14087014609424e+000,1.24259459823059e+001
3.72292379209505e-001	7.14702789572429e+000,1.24264226109909e+001
3.72455760110431e-001	7.15318556013604e+000,1.24268958194709e+001
3.72619212711237e-001	7.15934313608219e+000,1.24273656084190e+001
3.72782737043389e-001	7.16550062031685e+000,1.24278319785119e+001
3.72946333138365e-001	7.17165800959552e+000,1.24282949304300e+001
3.73110001027658e-001	7.17781530067551e+000,1.24287544648571e+001
3.73273740742777e-001	7.18397249031562e+000,1.24292105824809e+001
3.73437552315241e-001	7.19012957527610e+000,1.24296632839927e+001
3.73601435776585e-001	7.19628655231876e+000,1.24301125700872e+001
3.73765391158359e-001	7.20244341820704e+000,1.24305584414629e+001
3.73929418492123e-001	7.20860016970595e+000,1.24310008988218e+001
3.74093517809455e-001	7.21475680358186e+000,1.24314399428697e+001
3.74257689141944e-001	7.22091331660317e+000,1.24318755743158e+001
3.74421932521195e-001	7.22706970553941e+000,1.24323077938730e+001
3.74586247978825e-001	7.23322596716194e+000,1.24327366022577e+001
3.74750635546465e-001	7.23938209824354e+000,1.24331620001901e+001
3.74915095255763e-001	7.24553809555869e+000,1.24335839883938e+001
3.75079627138376e-001	7.25169395588363e+000,1.24340025675960e+001
3.75244231225978e-001	7.25784967599600e+000,1.24344177385275e+001
3.75408907550256e-001	7.26400525267489e+000,1.24348295019229e+001
3.75573656142912e-001	7.27016068270129e+000,1.24352378585201e+001
3.75738477035661e-001	7.27631596285779e+000,1.24356428090606e+001
3.75903370260231e-001	7.28247108992850e+000,1.24360443542896e+001
3.76068335848366e-001	7.28862606069921e+000,1.24364424949559e+001
3.76233373831822e-001	7.29478087195717e+000,1.24368372318117e+001
3.76398484242370e-001	7.30093552049140e+000,1.24372285656128e+001
3.76563667111795e-001	7.30709000309285e+000,1.24376164971186e+001
3.76728922471895e-001	7.31324431655347e+000,1.24380010270921e+001
3.76894250354484e-001	7.31939845766758e+000,1.24383821562998e+001
3.77059650791387e-001	7.32555242323049e+000,1.24387598855117e+001
3.77225123814445e-001	7.33170621003967e+000,1.24391342155014e+001
3.77390669455513e-001	7.33785981489394e+000,1.24395051470462e+001
3.77556287746459e-001	7.34401323459403e+000,1.24398726809265e+001
3.77721978719165e-001	7.35016646594211e+000,1.24402368179267e+001
3.77887742405529e-001	7.35631950574217e+000,1.24405975588345e+001
3.78053578837460e-001	7.36247235079990e+000,1.24409549044411e+001
3.78219488046883e-001	7.36862499792260e+000,1.24413088555414e+001
3.78385470065737e-001	7.37477744391928e+000,1.24416594129336e+001
3.78551524925973e-001	7.38092968560057e+000,1.24420065774196e+001
3.78717652659559e-001	7.38708171977919e+000,1.24423503498047e+001
3.78883853298475e-001	7.39323354326880e+000,1.24426907308978e+001
3.79050126874716e-001	7.39938515288559e+000,1.24430277215112e+001
3.79216473420290e-001	7.40553654544665e+000,1.24433613224608e+001
3.79382892967220e-001	7.41168771777185e+000,1.24436915345659e+001
3.79549385547543e-001	7.41783866668171e+000,1.24440183586494e+001
3.79715951193309e-001	7.42398938899905e+000,1.24443417955377e+001
3.79882589936583e-001	7.43013988154841e+000,1.24446618460606e+001
3.80049301809445e-001	7.43629014115584e+000,1.24449785110514e+001
3.80216086843987e-001	7.44244016464927e+000,1.24452917913468e+001
3.80382945072316e-001	7.44858994885841e+000,1.24456016877873e+001
3.80549876526553e-001	7.45473949061458e+000,1.24459082012165e+001
3.80716881238834e-001	7.46088878675097e+000,1.24462113324817e+001
3.80883959241308e-001	7.46703783410254e+000,1.24465110824336e+001
3.81051110566139e-001	7.47318662950586e+000,1.24468074519263e+001
3.81218335245504e-001	7.47933516979948e+000,1.24471004418175e+001
3.81385633311595e-001	7.48548345182351e+000,1.24473900529682e+001
3.81553004796617e-001	7.49163147242007e+000,1.24476762862429e+001
3.81720449732791e-001	7.49777922843267e+000,1.24479591425098e+001
3.81887968152351e-001	7.50392671670721e+000,1.24482386226400e+001
3.82055560087545e-001	7.51007393409064e+000,1.24485147275087e+001
3.82223225570636e-001	7.51622087743250e+000,1.24487874579939e+001
3.82390964633899e-001	7.52236754358344e+000,1.24490568149776e+001
3.82558777309626e-001	7.52851392939623e+000,1.24493227993448e+001
3.82726663630122e-001	7.53466003172541e+000,1.24495854119843e+001
3.82894623627706e-001	7.54080584742741e+000,1.24498446537879e+001
3.83062657334711e-001	7.54695137336027e+000,1.24501005256512e+001
3.83230764783484e-001	7.55309660638405e+000,1.24503530284729e+001
3.83398946006387e-001	7.55924154336058e+000,1.24506021631555e+001
3.83567201035796e-001	7.56538618115333e+000,1.24508479306046e+001
3.83735529904102e-001	7.57153051662790e+000,1.24510903317293e+001
3.83903932643707e-001	7.57767454665152e+000,1.24513293674420e+001
3.84072409287032e-001	7.58381826809334e+000,1.24515650386587e+001
3.84240959866508e-001	7.58996167782431e+000,1.24517973462987e+001
3.84409584414583e-001	7.59610477271726e+000,1.24520262912847e+001
3.84578282963717e-001	7.60224754964690e+000,1.24522518745427e+001
3.84747055546386e-001	7.60839000548974e+000,1.24524740970022e+001
3.84915902195081e-001	7.61453213712419e+000,1.24526929595961e+001
3.85084822942304e-001	7.62067394143041e+000,1.24529084632604e+001
3.85253817820574e-001	7.62681541529077e+000,1.24531206089349e+001
3.85422886862423e-001	7.63295655558905e+000,1.24533293975625e+001
3.85592030100399e-001	7.63909735921127e+000,1.24535348300895e+001
3.85761247567062e-001	7.64523782304501e+000,1.24537369074656e+001
3.85930539294988e-001	7.65137794398012e+000,1.24539356306438e+001
3.86099905316766e-001	7.65751771890799e+000,1.24541310005806e+001
3.86269345665001e-001	7.66365714472222e+000,1.24543230182357e+001
3.86438860372310e-001	7.66979621831799e+000,1.24545116845721e+001
3.86608449471325e-001	7.67593493659255e+000,1.24546970005563e+001
3.86778112994695e-001	7.68207329644523e+000,1.24548789671582e+001
3.86947850975080e-001	7.68821129477679e+000,1.24550575853507e+001
3.87117663445155e-001	7.69434892849040e+000,1.24552328561104e+001
3.87287550437611e-001	7.70048619449094e+000,1.24554047804170e+001
3.87457511985152e-001	7.70662308968517e+000,1.24555733592537e+001
3.87627548120496e-001	7.71275961098179e+000,1.24557385936068e+001
3.87797658876377e-001	7.71889575529158e+000,1.24559004844660e+001
3.87967844285540e-001	7.72503151952713e+000,1.24560590328245e+001
3.88138104380750e-001	7.73116690060284e+000,1.24562142396786e+001
3.88308439194780e-001	7.73730189543540e+000,1.24563661060279e+001
3.88478848760422e-001	7.74343650094312e+000,1.24565146328754e+001
3.88649333110481e-001	7.74957071404641e+000,1.24566598212274e+001
3.88819892277775e-001	7.75570453166769e+000,1.24568016720934e+001
3.88990526295139e-001	7.76183795073118e+000,1.24569401864863e+001
3.89161235195420e-001	7.76797096816321e+000,1.24570753654222e+001
3.89332019011481e-001	7.77410358089204e+000,1.24572072099206e+001
3.89502877776199e-001	7.78023578584783e+000,1.24573357210040e+001
3.89673811522465e-001	7.78636757996282e+000,1.24574608996985e+001
3.89844820283185e-001	7.79249896017106e+000,1.24575827470334e+001
3.90015904091278e-001	7.79862992340888e+000,1.24577012640411e+001
3.90187062979680e-001	7.80476046661433e+000,1.24578164517573e+001
3.90358296981340e-001	7.81089058672747e+000,1.24579283112213e+001
3.90529606129221e-001	7.81702028069047e+000,1.24580368434751e+001
3.90700990456301e-001	7.82314954544765e+000,1.24581420495643e+001
3.90872449995572e-001	7.82927837794488e+000,1.24582439305379e+001
3.91043984780042e-001	7.83540677513055e+000,1.24583424874476e+001
3.91215594842732e-001	7.84153473395458e+000,1.24584377213489e+001
3.91387280216679e-001	7.84766225136932e+000,1.24585296333002e+001
3.91559040934931e-001	7.85378932432884e+000,1.24586182243632e+001
3.91730877030555e-001	7.85991594978934e+000,1.24587034956030e+001
3.91902788536629e-001	7.86604212470925e+000,1.24587854480877e+001
3.92074775486248e-001	7.87216784604857e+000,1.24588640828888e+001
3.92246837912520e-001	7.87829311076987e+000,1.24589394010807e+001
3.92418975848569e-001	7.88441791583725e+000,1.24590114037415e+001
3.92591189327531e-001	7.89054225821739e+000,1.24590800919521e+001
3.92763478382559e-001	7.89666613487856e+000,1.24591454667967e+001
3.92935843046819e-001	7.90278954279127e+000,1.24592075293629e+001
3.93108283353493e-001	7.90891247892795e+000,1.24592662807413e+001
3.93280799335777e-001	7.91503494026346e+000,1.24593217220257e+001
3.93453391026880e-001	7.92115692377429e+000,1.24593738543131e+001
3.93626058460027e-001	7.92727842643915e+000,1.24594226787038e+001
3.93798801668459e-001	7.93339944523889e+000,1.24594681963011e+001
3.93971620685429e-001	7.93951997715642e+000,1.24595104082117e+001
3.94144515544205e-001	7.94564001917665e+000,1.24595493155452e+001
3.94317486278072e-001	7.95175956828666e+000,1.24595849194146e+001
3.94490532920326e-001	7.95787862147554e+000,1.24596172209359e+001
3.94663655504281e-001	7.96399717573448e+000,1.24596462212285e+001
3.94836854063263e-001	7.97011522805691e+000,1.24596719214146e+001
3.95010128630615e-001	7.97623277543805e+000,1.24596943226199e+001
3.95183479239692e-001	7.98234981487551e+000,1.24597134259730e+001
3.95356905923866e-001	7.98846634336885e+000,1.24597292326059e+001
3.95530408716522e-001	7.99458235791970e+000,1.24597417436534e+001
3.95703987651060e-001	8.00069785553210e+000,1.24597509602536e+001
3.95877642760895e-001	8.00681283321189e+000,1.24597568835479e+001
3.96051374079458e-001	8.01292728796709e+000,1.24597595146806e+001
3.96225181640192e-001	8.01904121680793e+000,1.24597588547993e+001
3.96399065476556e-001	8.02515461674664e+000,1.24597549050545e+001
3.96573025622024e-001	8.03126748479777e+000,1.24597476666000e+001
3.96747062110085e-001	8.03737981797770e+000,1.24597371405927e+001
3.96921174974240e-001	8.04349161330529e+000,1.24597233281925e+001
3.97095364248009e-001	8.04960286780155e+000,1.24597062305625e+001
3.97269629964922e-001	8.05571357848909e+000,1.24596858488689e+001
3.97443972158529e-001	8.06182374239338e+000,1.24596621842808e+001
3.97618390862390e-001	8.06793335654161e+000,1.24596352379708e+001
3.97792886110082e-001	8.07404241796321e+000,1.24596050111142e+001
3.97967457935196e-001	8.08015092368984e+000,1.24595715048896e+001
3.98142106371339e-001	8.08625887075508e+000,1.24595347204787e+001
3.98316831452131e-001	8.09236625619509e+000,1.24594946590659e+001
3.98491633211208e-001	8.09847307704797e+000,1.24594513218392e+001
3.98666511682221e-001	8.10457933035396e+000,1.24594047099894e+001
3.98841466898833e-001	8.11068501315545e+000,1.24593548247103e+001
3.99016498894726e-001	8.11679012249716e+000,1.24593016671990e+001
3.99191607703594e-001	8.12289465542604e+000,1.24592452386553e+001
3.99366793359146e-001	8.12899860899083e+000,1.24591855402824e+001
3.99542055895107e-001	8.13510198024293e+000,1.24591225732865e+001
3.99717395345215e-001	8.14120476623566e+000,1.24590563388765e+001
3.99892811743225e-001	8.14730696402468e+000,1.24589868382648e+001
4.00068305122905e-001	8.15340857066777e+000,1.24589140726665e+001
4.00243875518039e-001	8.15950958322504e+000,1.24588380432999e+001
4.00419522962424e-001	8.16560999875838e+000,1.24587587513863e+001
4.00595247489875e-001	8.17170981433273e+000,1.24586761981499e+001
4.00771049134219e-001	8.17780902701424e+000,1.24585903848182e+001
4.00946927929299e-001	8.18390763387212e+000,1.24585013126214e+001
4.01122883908972e-001	8.19000563197739e+000,1.24584089827929e+001
4.01298917107112e-001	8.19610301840321e+000,1.24583133965691e+001
4.01475027557605e-001	8.20219979022526e+000,1.24582145551892e+001
4.01651215294354e-001	8.20829594452129e+000,1.24581124598957e+001
4.01827480351276e-001	8.21439147837144e+000,1.24580071119339e+001
4.02003822762303e-001	8.22048638885776e+000,1.24578985125521e+001
4.02180242561382e-001	8.22658067306489e+000,1.24577866630016e+001
4.02356739782474e-001	8.23267432807961e+000,1.24576715645368e+001
4.02533314459558e-001	8.23876735099074e+000,1.24575532184149e+001
4.02709966626623e-001	8.24485973888977e+000,1.24574316258962e+001
4.02886696317677e-001	8.25095148887008e+000,1.24573067882439e+001
4.03063503566742e-001	8.25704259802750e+000,1.24571787067241e+001
4.03240388407852e-001	8.26313306345989e+000,1.24570473826062e+001
4.03417350875061e-001	8.26922288226788e+000,1.24569128171619e+001
4.03594391002434e-001	8.27531205155372e+000,1.24567750116666e+001
4.03771508824053e-001	8.28140056842251e+000,1.24566339673981e+001
4.03948704374014e-001	8.28748842998128e+000,1.24564896856374e+001
4.04125977686427e-001	8.29357563333948e+000,1.24563421676684e+001
4.04303328795419e-001	8.29966217560868e+000,1.24561914147779e+001
4.04480757735131e-001	8.30574805390301e+000,1.24560374282557e+001
4.04658264539720e-001	8.31183326533874e+000,1.24558802093943e+001
4.04835849243356e-001	8.31791780703431e+000,1.24557197594895e+001
4.05013511880225e-001	8.32400167611086e+000,1.24555560798396e+001
4.05191252484529e-001	8.33008486969124e+000,1.24553891717462e+001
4.05369071090483e-001	8.33616738490107e+000,1.24552190365136e+001
4.05546967732319e-001	8.34224921886812e+000,1.24550456754489e+001
4.05724942444283e-001	8.34833036872245e+000,1.24548690898625e+001
4.05902995260635e-001	8.35441083159659e+000,1.24546892810671e+001
4.06081126215653e-001	8.36049060462509e+000,1.24545062503790e+001
4.06259335343627e-001	8.36656968494504e+000,1.24543199991167e+001
4.06437622678864e-001	8.37264806969591e+000,1.24541305286021e+001
4.06615988255684e-001	8.37872575601934e+000,1.24539378401596e+001
4.06794432108425e-001	8.38480274105926e+000,1.24537419351168e+001
4.06972954271438e-001	8.39087902196225e+000,1.24535428148040e+001
4.07151554779090e-001	8.39695459587681e+000,1.24533404805544e+001
4.07330233665761e-001	8.40302945995400e+000,1.24531349337040e+001
4.07508990965849e-001	8.40910361134723e+000,1.24529261755917e+001
4.07687826713766e-001	8.41517704721225e+000,1.24527142075593e+001
4.07866740943938e-001	8.42124976470708e+000,1.24524990309515e+001
4.08045733690808e-001	8.42732176099212e+000,1.24522806471157e+001
4.08224804988832e-001	8.43339303323037e+000,1.24520590574020e+001
4.08403954872483e-001	8.43946357858672e+000,1.24518342631639e+001
4.08583183376248e-001	8.44553339422870e+000,1.24516062657571e+001
4.08762490534630e-001	8.45160247732637e+000,1.24513750665405e+001
4.08941876382147e-001	8.45767082505171e+000,1.24511406668757e+001
4.09121340953331e-001	8.46373843457955e+000,1.24509030681271e+001
4.09300884282730e-001	8.46980530308673e+000,1.24506622716621e+001
4.09480506404907e-001	8.47587142775271e+000,1.24504182788506e+001
4.09660207354441e-001	8.48193680575913e+000,1.24501710910656e+001
4.09839987165926e-001	8.48800143429010e+000,1.24499207096827e+001
4.10019845873968e-001	8.49406531053227e+000,1.24496671360804e+001
4.10199783513194e-001	8.50012843167444e+000,1.24494103716399e+001
4.10379800118241e-001	8.50619079490791e+000,1.24491504177453e+001
4.10559895723764e-001	8.51225239742639e+000,1.24488872757835e+001
4.10740070364432e-001	8.51831323642595e+000,1.24486209471441e+001
4.10920324074930e-001	8.52437330910514e+000,1.24483514332194e+001
4.11100656889958e-001	8.53043261266474e+000,1.24480787354047e+001
4.11281068844231e-001	8.53649114430817e+000,1.24478028550978e+001
4.11461559972480e-001	8.54254890124103e+000,1.24475237936995e+001
4.11642130309449e-001	8.54860588067159e+000,1.24472415526132e+001
4.11822779889899e-001	8.55466207981026e+000,1.24469561332452e+001
4.12003508748608e-001	8.56071749587005e+000,1.24466675370043e+001
4.12184316920366e-001	8.56677212606640e+000,1.24463757653024e+001
4.12365204439979e-001	8.57282596761710e+000,1.24460808195538e+001
4.12546171342270e-001	8.57887901774227e+000,1.24457827011757e+001
4.12727217662076e-001	8.58493127366476e+000,1.24454814115880e+001
4.12908343434249e-001	8.59098273260960e+000,1.24451769522135e+001
4.13089548693657e-001	8.59703339180433e+000,1.24448693244774e+001
4.13270833475183e-001	8.60308324847891e+000,1.24445585298078e+001
4.13452197813726e-001	8.60913229986589e+000,1.24442445696356e+001
4.13633641744199e-001	8.61518054320001e+000,1.24439274453942e+001
4.13815165301530e-001	8.62122797571875e+000,1.24436071585199e+001
4.13996768520666e-001	8.62727459466162e+000,1.24432837104516e+001
4.14178451436564e-001	8.63332039727111e+000,1.24429571026309e+001
4.14360214084200e-001	8.63936538079173e+000,1.24426273365021e+001
4.14542056498565e-001	8.64540954247082e+000,1.24422944135122e+001
4.14723978714665e-001	8.65145287955791e+000,1.24419583351109e+001
4.14905980767519e-001	8.65749538930507e+000,1.24416191027505e+001
4.15088062692165e-001	8.66353706896670e+000,1.24412767178862e+001
4.15270224523655e-001	8.66957791580014e+000,1.24409311819755e+001
4.15452466297055e-001	8.67561792706459e+000,1.24405824964789e+001
4.15634788047449e-001	8.68165710002222e+000,1.24402306628594e+001
4.15817189809934e-001	8.68769543193734e+000,1.24398756825827e+001
4.15999671619623e-001	8.69373292007705e+000,1.24395175571171e+001
4.16182233511647e-001	8.69976956171056e+000,1.24391562879337e+001
4.16364875521148e-001	8.70580535411005e+000,1.24387918765061e+001
4.16547597683286e-001	8.71184029454968e+000,1.24384243243105e+001
4.16730400033236e-001	8.71787438030643e+000,1.24380536328258e+001
4.16913282606190e-001	8.72390760865981e+000,1.24376798035337e+001
4.17096245437353e-001	8.72993997689156e+000,1.24373028379182e+001
4.17279288561945e-001	8.73597148228608e+000,1.24369227374662e+001
4.17462412015205e-001	8.74200212213041e+000,1.24365395036671e+001
4.17645615832384e-001	8.74803189371389e+000,1.24361531380128e+001
4.17828900048751e-001	8.75406079432834e+000,1.24357636419981e+001
